"Surface","WRank","Year"
"Clay",67,2009
"Clay",75,2009
"Clay",113,2009
"Clay",44,2009
"Clay",35,2009
"Clay",77,2009
"Clay",192,2009
"Clay",17,2009
"Clay",144,2009
"Clay",108,2009
"Clay",66,2009
"Clay",51,2009
"Clay",192,2009
"Clay",93,2009
"Clay",10,2009
"Clay",17,2009
"Clay",108,2009
"Clay",67,2009
"Clay",35,2009
"Clay",77,2009
"Clay",17,2009
"Clay",35,2009
"Clay",67,2009
"Clay",17,2009
"Clay",67,2009
"Clay",17,2009
"Hard",29,2009
"Hard",68,2009
"Hard",62,2009
"Hard",28,2009
"Hard",31,2009
"Hard",76,2009
"Hard",36,2009
"Hard",38,2009
"Hard",45,2009
"Hard",78,2009
"Hard",8,2009
"Hard",227,2009
"Hard",50,2009
"Hard",3,2009
"Hard",12,2009
"Hard",34,2009
"Hard",28,2009
"Hard",62,2009
"Hard",76,2009
"Hard",45,2009
"Hard",3,2009
"Hard",8,2009
"Hard",12,2009
"Hard",50,2009
"Hard",3,2009
"Hard",50,2009
"Hard",12,2009
"Hard",8,2009
"Hard",12,2009
"Hard",50,2009
"Hard",12,2009
"Hard",129,2009
"Hard",43,2009
"Hard",86,2009
"Hard",42,2009
"Hard",106,2009
"Hard",54,2009
"Hard",72,2009
"Hard",7,2009
"Hard",304,2009
"Hard",51,2009
"Hard",81,2009
"Hard",21,2009
"Hard",19,2009
"Hard",37,2009
"Hard",103,2009
"Hard",6,2009
"Hard",43,2009
"Hard",19,2009
"Hard",72,2009
"Hard",7,2009
"Hard",86,2009
"Hard",103,2009
"Hard",6,2009
"Hard",37,2009
"Hard",86,2009
"Hard",19,2009
"Hard",6,2009
"Hard",103,2009
"Hard",19,2009
"Hard",6,2009
"Hard",6,2009
"Clay",68,2009
"Clay",110,2009
"Clay",70,2009
"Clay",55,2009
"Clay",64,2009
"Clay",162,2009
"Clay",38,2009
"Clay",46,2009
"Clay",85,2009
"Clay",21,2009
"Clay",10,2009
"Clay",48,2009
"Clay",116,2009
"Clay",43,2009
"Clay",15,2009
"Clay",21,2009
"Clay",64,2009
"Clay",55,2009
"Clay",110,2009
"Clay",10,2009
"Clay",15,2009
"Clay",116,2009
"Clay",43,2009
"Clay",64,2009
"Clay",21,2009
"Clay",43,2009
"Clay",21,2009
"Clay",10,2009
"Clay",21,2009
"Hard",83,2009
"Hard",51,2009
"Hard",266,2009
"Hard",60,2009
"Hard",34,2009
"Hard",91,2009
"Hard",79,2009
"Hard",117,2009
"Hard",105,2009
"Hard",59,2009
"Hard",52,2009
"Hard",87,2009
"Hard",100,2009
"Hard",20,2009
"Hard",105,2009
"Hard",83,2009
"Hard",60,2009
"Hard",266,2009
"Hard",20,2009
"Hard",51,2009
"Hard",52,2009
"Hard",100,2009
"Hard",60,2009
"Hard",52,2009
"Hard",105,2009
"Hard",20,2009
"Hard",105,2009
"Hard",20,2009
"Hard",20,2009
"Hard",19,2009
"Hard",443,2009
"Hard",14,2009
"Hard",77,2009
"Hard",58,2009
"Hard",8,2009
"Hard",45,2009
"Hard",39,2009
"Hard",36,2009
"Hard",66,2009
"Hard",26,2009
"Hard",73,2009
"Hard",24,2009
"Hard",3,2009
"Hard",28,2009
"Hard",14,2009
"Hard",19,2009
"Hard",8,2009
"Hard",58,2009
"Hard",26,2009
"Hard",24,2009
"Hard",4,2009
"Hard",3,2009
"Hard",8,2009
"Hard",14,2009
"Hard",3,2009
"Hard",3,2009
"Hard",14,2009
"Hard",3,2009
"Hard",37,2009
"Hard",35,2009
"Hard",36,2009
"Hard",57,2009
"Hard",52,2009
"Hard",90,2009
"Hard",77,2009
"Hard",73,2009
"Hard",124,2009
"Hard",43,2009
"Hard",61,2009
"Hard",105,2009
"Hard",76,2009
"Hard",69,2009
"Hard",74,2009
"Hard",232,2009
"Hard",112,2009
"Hard",107,2009
"Hard",169,2009
"Hard",48,2009
"Hard",49,2009
"Hard",64,2009
"Hard",263,2009
"Hard",533,2009
"Hard",98,2009
"Hard",66,2009
"Hard",54,2009
"Hard",95,2009
"Hard",147,2009
"Hard",15,2009
"Hard",4,2009
"Hard",23,2009
"Hard",19,2009
"Hard",33,2009
"Hard",36,2009
"Hard",24,2009
"Hard",105,2009
"Hard",11,2009
"Hard",10,2009
"Hard",28,2009
"Hard",2,2009
"Hard",8,2009
"Hard",13,2009
"Hard",17,2009
"Hard",48,2009
"Hard",12,2009
"Hard",32,2009
"Hard",16,2009
"Hard",3,2009
"Hard",64,2009
"Hard",6,2009
"Hard",27,2009
"Hard",147,2009
"Hard",31,2009
"Hard",1,2009
"Hard",14,2009
"Hard",41,2009
"Hard",49,2009
"Hard",7,2009
"Hard",25,2009
"Hard",4,2009
"Hard",36,2009
"Hard",17,2009
"Hard",10,2009
"Hard",2,2009
"Hard",74,2009
"Hard",15,2009
"Hard",23,2009
"Hard",3,2009
"Hard",6,2009
"Hard",14,2009
"Hard",147,2009
"Hard",16,2009
"Hard",1,2009
"Hard",7,2009
"Hard",12,2009
"Hard",10,2009
"Hard",2,2009
"Hard",74,2009
"Hard",3,2009
"Hard",6,2009
"Hard",7,2009
"Hard",1,2009
"Hard",4,2009
"Hard",2,2009
"Hard",7,2009
"Hard",1,2009
"Hard",4,2009
"Hard",1,2009
"Hard",1,2009
"Hard",73,2009
"Hard",44,2009
"Hard",63,2009
"Hard",66,2009
"Hard",85,2009
"Hard",54,2009
"Hard",105,2009
"Hard",117,2009
"Hard",241,2009
"Hard",142,2009
"Hard",50,2009
"Hard",467,2009
"Hard",62,2009
"Hard",92,2009
"Hard",83,2009
"Hard",72,2009
"Hard",52,2009
"Hard",91,2009
"Hard",160,2009
"Hard",134,2009
"Hard",74,2009
"Hard",39,2009
"Hard",64,2009
"Hard",127,2009
"Hard",47,2009
"Hard",35,2009
"Hard",61,2009
"Hard",41,2009
"Hard",46,2009
"Hard",59,2009
"Hard",37,2009
"Hard",467,2009
"Hard",85,2009
"Hard",29,2009
"Hard",23,2009
"Hard",10,2009
"Hard",26,2009
"Hard",14,2009
"Hard",16,2009
"Hard",3,2009
"Hard",22,2009
"Hard",33,2009
"Hard",2,2009
"Hard",11,2009
"Hard",8,2009
"Hard",31,2009
"Hard",6,2009
"Hard",74,2009
"Hard",34,2009
"Hard",41,2009
"Hard",9,2009
"Hard",21,2009
"Hard",19,2009
"Hard",12,2009
"Hard",46,2009
"Hard",4,2009
"Hard",17,2009
"Hard",91,2009
"Hard",13,2009
"Hard",18,2009
"Hard",1,2009
"Hard",7,2009
"Hard",6,2009
"Hard",467,2009
"Hard",2,2009
"Hard",8,2009
"Hard",10,2009
"Hard",11,2009
"Hard",3,2009
"Hard",22,2009
"Hard",7,2009
"Hard",41,2009
"Hard",1,2009
"Hard",4,2009
"Hard",12,2009
"Hard",17,2009
"Hard",19,2009
"Hard",9,2009
"Hard",11,2009
"Hard",3,2009
"Hard",4,2009
"Hard",9,2009
"Hard",6,2009
"Hard",7,2009
"Hard",2,2009
"Hard",1,2009
"Hard",3,2009
"Hard",2,2009
"Hard",7,2009
"Hard",4,2009
"Hard",3,2009
"Hard",4,2009
"Hard",4,2009
"Clay",70,2009
"Clay",68,2009
"Clay",47,2009
"Clay",39,2009
"Clay",90,2009
"Clay",50,2009
"Clay",69,2009
"Clay",125,2009
"Clay",60,2009
"Clay",115,2009
"Clay",117,2009
"Clay",35,2009
"Clay",75,2009
"Clay",119,2009
"Clay",22,2009
"Clay",35,2009
"Clay",39,2009
"Clay",70,2009
"Clay",115,2009
"Clay",50,2009
"Clay",22,2009
"Clay",47,2009
"Clay",69,2009
"Clay",35,2009
"Clay",115,2009
"Clay",47,2009
"Clay",22,2009
"Clay",47,2009
"Clay",115,2009
"Clay",115,2009
"Clay",31,2009
"Clay",100,2009
"Clay",83,2009
"Clay",66,2009
"Clay",127,2009
"Clay",98,2009
"Clay",202,2009
"Clay",86,2009
"Clay",77,2009
"Clay",73,2009
"Clay",54,2009
"Clay",88,2009
"Clay",43,2009
"Clay",113,2009
"Clay",87,2009
"Clay",313,2009
"Clay",100,2009
"Clay",127,2009
"Clay",73,2009
"Clay",88,2009
"Clay",83,2009
"Clay",77,2009
"Clay",86,2009
"Clay",113,2009
"Clay",100,2009
"Clay",77,2009
"Clay",83,2009
"Clay",88,2009
"Clay",100,2009
"Clay",88,2009
"Clay",88,2009
"Clay",34,2009
"Clay",41,2009
"Clay",16,2009
"Clay",14,2009
"Clay",167,2009
"Clay",65,2009
"Clay",35,2009
"Clay",54,2009
"Clay",40,2009
"Clay",48,2009
"Clay",60,2009
"Clay",89,2009
"Clay",66,2009
"Clay",18,2009
"Clay",98,2009
"Clay",56,2009
"Clay",108,2009
"Clay",36,2009
"Clay",263,2009
"Clay",15,2009
"Clay",49,2009
"Clay",12,2009
"Clay",26,2009
"Clay",21,2009
"Clay",89,2009
"Clay",4,2009
"Clay",60,2009
"Clay",3,2009
"Clay",41,2009
"Clay",8,2009
"Clay",36,2009
"Clay",16,2009
"Clay",9,2009
"Clay",2,2009
"Clay",15,2009
"Clay",108,2009
"Clay",1,2009
"Clay",12,2009
"Clay",66,2009
"Clay",98,2009
"Clay",89,2009
"Clay",16,2009
"Clay",8,2009
"Clay",3,2009
"Clay",4,2009
"Clay",66,2009
"Clay",9,2009
"Clay",1,2009
"Clay",3,2009
"Clay",16,2009
"Clay",1,2009
"Clay",4,2009
"Clay",3,2009
"Clay",1,2009
"Clay",1,2009
"Clay",61,2009
"Clay",26,2009
"Clay",55,2009
"Clay",45,2009
"Clay",117,2009
"Clay",102,2009
"Clay",101,2009
"Clay",155,2009
"Clay",172,2009
"Clay",38,2009
"Clay",75,2009
"Clay",83,2009
"Clay",68,2009
"Clay",57,2009
"Clay",966,2009
"Clay",19,2009
"Clay",33,2009
"Clay",72,2009
"Clay",24,2009
"Clay",74,2009
"Clay",58,2009
"Clay",21,2009
"Clay",26,2009
"Clay",13,2009
"Clay",8,2009
"Clay",28,2009
"Clay",16,2009
"Clay",15,2009
"Clay",19,2009
"Clay",14,2009
"Clay",1,2009
"Clay",101,2009
"Clay",22,2009
"Clay",7,2009
"Clay",12,2009
"Clay",58,2009
"Clay",61,2009
"Clay",33,2009
"Clay",19,2009
"Clay",15,2009
"Clay",13,2009
"Clay",16,2009
"Clay",8,2009
"Clay",1,2009
"Clay",7,2009
"Clay",14,2009
"Clay",8,2009
"Clay",13,2009
"Clay",14,2009
"Clay",1,2009
"Clay",13,2009
"Clay",1,2009
"Clay",15,2009
"Clay",55,2009
"Clay",12,2009
"Clay",58,2009
"Clay",40,2009
"Clay",112,2009
"Clay",33,2009
"Clay",24,2009
"Clay",17,2009
"Clay",67,2009
"Clay",39,2009
"Clay",76,2009
"Clay",27,2009
"Clay",31,2009
"Clay",32,2009
"Clay",37,2009
"Clay",28,2009
"Clay",65,2009
"Clay",43,2009
"Clay",81,2009
"Clay",13,2009
"Clay",23,2009
"Clay",19,2009
"Clay",35,2009
"Clay",3,2009
"Clay",17,2009
"Clay",58,2009
"Clay",15,2009
"Clay",27,2009
"Clay",31,2009
"Clay",8,2009
"Clay",2,2009
"Clay",13,2009
"Clay",12,2009
"Clay",1,2009
"Clay",7,2009
"Clay",76,2009
"Clay",19,2009
"Clay",5,2009
"Clay",23,2009
"Clay",13,2009
"Clay",58,2009
"Clay",5,2009
"Clay",3,2009
"Clay",2,2009
"Clay",76,2009
"Clay",8,2009
"Clay",1,2009
"Clay",3,2009
"Clay",2,2009
"Clay",1,2009
"Clay",13,2009
"Clay",3,2009
"Clay",1,2009
"Clay",1,2009
"Clay",54,2009
"Clay",120,2009
"Clay",97,2009
"Clay",57,2009
"Clay",38,2009
"Clay",105,2009
"Clay",179,2009
"Clay",53,2009
"Clay",63,2009
"Clay",104,2009
"Clay",108,2009
"Clay",122,2009
"Clay",105,2009
"Clay",38,2009
"Clay",3,2009
"Clay",36,2009
"Clay",120,2009
"Clay",122,2009
"Clay",21,2009
"Clay",179,2009
"Clay",21,2009
"Clay",36,2009
"Clay",3,2009
"Clay",179,2009
"Clay",3,2009
"Clay",3,2009
"Clay",74,2009
"Clay",51,2009
"Clay",91,2009
"Clay",8,2009
"Clay",69,2009
"Clay",24,2009
"Clay",52,2009
"Clay",35,2009
"Clay",14,2009
"Clay",112,2009
"Clay",83,2009
"Clay",11,2009
"Clay",92,2009
"Clay",45,2009
"Clay",75,2009
"Clay",16,2009
"Clay",91,2009
"Clay",24,2009
"Clay",11,2009
"Clay",69,2009
"Clay",35,2009
"Clay",16,2009
"Clay",52,2009
"Clay",8,2009
"Clay",91,2009
"Clay",11,2009
"Clay",35,2009
"Clay",16,2009
"Clay",35,2009
"Clay",16,2009
"Clay",35,2009
"Clay",26,2009
"Clay",64,2009
"Clay",29,2009
"Clay",40,2009
"Clay",39,2009
"Clay",15,2009
"Clay",236,2009
"Clay",95,2009
"Clay",46,2009
"Clay",141,2009
"Clay",58,2009
"Clay",55,2009
"Clay",50,2009
"Clay",28,2009
"Clay",64,2009
"Clay",39,2009
"Clay",15,2009
"Clay",40,2009
"Clay",95,2009
"Clay",141,2009
"Clay",28,2009
"Clay",55,2009
"Clay",64,2009
"Clay",28,2009
"Clay",40,2009
"Clay",64,2009
"Clay",28,2009
"Clay",28,2009
"Clay",17,2009
"Clay",115,2009
"Clay",65,2009
"Clay",26,2009
"Clay",51,2009
"Clay",54,2009
"Clay",13,2009
"Clay",23,2009
"Clay",9,2009
"Clay",61,2009
"Clay",75,2009
"Clay",18,2009
"Clay",35,2009
"Clay",47,2009
"Clay",36,2009
"Clay",14,2009
"Clay",22,2009
"Clay",40,2009
"Clay",27,2009
"Clay",11,2009
"Clay",25,2009
"Clay",16,2009
"Clay",17,2009
"Clay",8,2009
"Clay",54,2009
"Clay",3,2009
"Clay",2,2009
"Clay",36,2009
"Clay",18,2009
"Clay",4,2009
"Clay",7,2009
"Clay",35,2009
"Clay",16,2009
"Clay",1,2009
"Clay",47,2009
"Clay",11,2009
"Clay",6,2009
"Clay",3,2009
"Clay",4,2009
"Clay",8,2009
"Clay",5,2009
"Clay",2,2009
"Clay",54,2009
"Clay",2,2009
"Clay",4,2009
"Clay",1,2009
"Clay",5,2009
"Clay",1,2009
"Clay",2,2009
"Clay",2,2009
"Clay",74,2009
"Clay",51,2009
"Clay",46,2009
"Clay",122,2009
"Clay",95,2009
"Clay",61,2009
"Clay",32,2009
"Clay",81,2009
"Clay",26,2009
"Clay",45,2009
"Clay",131,2009
"Clay",213,2009
"Clay",79,2009
"Clay",205,2009
"Clay",64,2009
"Clay",74,2009
"Clay",64,2009
"Clay",26,2009
"Clay",205,2009
"Clay",46,2009
"Clay",32,2009
"Clay",81,2009
"Clay",45,2009
"Clay",46,2009
"Clay",45,2009
"Clay",74,2009
"Clay",64,2009
"Clay",74,2009
"Clay",45,2009
"Clay",74,2009
"Grass",83,2009
"Grass",27,2009
"Grass",21,2009
"Grass",56,2009
"Grass",41,2009
"Grass",32,2009
"Grass",45,2009
"Grass",28,2009
"Grass",9,2009
"Grass",4,2009
"Grass",136,2009
"Grass",59,2009
"Grass",24,2009
"Grass",34,2009
"Grass",53,2009
"Grass",217,2009
"Grass",45,2009
"Grass",83,2009
"Grass",24,2009
"Grass",41,2009
"Grass",53,2009
"Grass",136,2009
"Grass",4,2009
"Grass",24,2009
"Grass",136,2009
"Grass",41,2009
"Grass",4,2009
"Grass",41,2009
"Grass",4,2009
"Grass",41,2009
"Grass",95,2009
"Grass",30,2009
"Grass",48,2009
"Grass",89,2009
"Grass",52,2009
"Grass",126,2009
"Grass",75,2009
"Grass",49,2009
"Grass",79,2009
"Grass",46,2009
"Grass",163,2009
"Grass",81,2009
"Grass",78,2009
"Grass",361,2009
"Grass",44,2009
"Grass",146,2009
"Grass",37,2009
"Grass",74,2009
"Grass",73,2009
"Grass",97,2009
"Grass",80,2009
"Grass",29,2009
"Grass",6,2009
"Grass",25,2009
"Grass",16,2009
"Grass",14,2009
"Grass",30,2009
"Grass",46,2009
"Grass",146,2009
"Grass",44,2009
"Grass",73,2009
"Grass",52,2009
"Grass",29,2009
"Grass",3,2009
"Grass",49,2009
"Grass",7,2009
"Grass",90,2009
"Grass",172,2009
"Grass",16,2009
"Grass",25,2009
"Grass",90,2009
"Grass",3,2009
"Grass",6,2009
"Grass",29,2009
"Grass",44,2009
"Grass",90,2009
"Grass",3,2009
"Grass",6,2009
"Grass",16,2009
"Grass",3,2009
"Grass",3,2009
"Grass",75,2009
"Grass",114,2009
"Grass",52,2009
"Grass",79,2009
"Grass",189,2009
"Grass",46,2009
"Grass",50,2009
"Grass",224,2009
"Grass",201,2009
"Grass",41,2009
"Grass",184,2009
"Grass",70,2009
"Grass",64,2009
"Grass",27,2009
"Grass",126,2009
"Grass",80,2009
"Grass",75,2009
"Grass",50,2009
"Grass",41,2009
"Grass",52,2009
"Grass",79,2009
"Grass",27,2009
"Grass",70,2009
"Grass",126,2009
"Grass",126,2009
"Grass",27,2009
"Grass",50,2009
"Grass",126,2009
"Grass",27,2009
"Grass",27,2009
"Grass",47,2009
"Grass",866,2009
"Grass",39,2009
"Grass",81,2009
"Grass",8,2009
"Grass",43,2009
"Grass",67,2009
"Grass",19,2009
"Grass",40,2009
"Grass",30,2009
"Grass",82,2009
"Grass",88,2009
"Grass",95,2009
"Grass",198,2009
"Grass",81,2009
"Grass",82,2009
"Grass",47,2009
"Grass",144,2009
"Grass",43,2009
"Grass",19,2009
"Grass",30,2009
"Grass",82,2009
"Grass",81,2009
"Grass",30,2009
"Grass",866,2009
"Grass",82,2009
"Grass",866,2009
"Grass",82,2009
"Grass",3,2009
"Grass",159,2009
"Grass",129,2009
"Grass",136,2009
"Grass",235,2009
"Grass",116,2009
"Grass",105,2009
"Grass",48,2009
"Grass",180,2009
"Grass",146,2009
"Grass",39,2009
"Grass",181,2009
"Grass",87,2009
"Grass",120,2009
"Grass",34,2009
"Grass",266,2009
"Grass",129,2009
"Grass",181,2009
"Grass",81,2009
"Grass",39,2009
"Grass",120,2009
"Grass",136,2009
"Grass",146,2009
"Grass",34,2009
"Grass",181,2009
"Grass",39,2009
"Grass",120,2009
"Grass",34,2009
"Grass",181,2009
"Grass",39,2009
"Grass",39,2009
"Clay",85,2009
"Clay",460,2009
"Clay",75,2009
"Clay",65,2009
"Clay",81,2009
"Clay",145,2009
"Clay",151,2009
"Clay",55,2009
"Clay",61,2009
"Clay",98,2009
"Clay",41,2009
"Clay",75,2009
"Clay",16,2009
"Clay",12,2009
"Clay",28,2009
"Clay",41,2009
"Clay",460,2009
"Clay",9,2009
"Clay",61,2009
"Clay",16,2009
"Clay",12,2009
"Clay",460,2009
"Clay",61,2009
"Clay",12,2009
"Clay",12,2009
"Clay",127,2009
"Clay",33,2009
"Clay",11,2009
"Clay",120,2009
"Clay",82,2009
"Clay",193,2009
"Clay",56,2009
"Clay",87,2009
"Clay",43,2009
"Clay",45,2009
"Clay",40,2009
"Clay",67,2009
"Clay",26,2009
"Clay",7,2009
"Clay",49,2009
"Clay",39,2009
"Clay",193,2009
"Clay",33,2009
"Clay",40,2009
"Clay",43,2009
"Clay",11,2009
"Clay",127,2009
"Clay",45,2009
"Clay",33,2009
"Clay",67,2009
"Clay",40,2009
"Clay",43,2009
"Clay",33,2009
"Clay",43,2009
"Clay",43,2009
"Clay",107,2009
"Clay",74,2009
"Clay",120,2009
"Clay",145,2009
"Clay",94,2009
"Clay",49,2009
"Clay",103,2009
"Clay",76,2009
"Clay",56,2009
"Clay",101,2009
"Clay",52,2009
"Clay",72,2009
"Clay",68,2009
"Clay",48,2009
"Clay",150,2009
"Clay",103,2009
"Clay",107,2009
"Clay",39,2009
"Clay",26,2009
"Clay",24,2009
"Clay",56,2009
"Clay",120,2009
"Clay",68,2009
"Clay",11,2009
"Clay",31,2009
"Clay",32,2009
"Clay",40,2009
"Clay",76,2009
"Clay",23,2009
"Clay",12,2009
"Clay",39,2009
"Clay",31,2009
"Clay",26,2009
"Clay",12,2009
"Clay",107,2009
"Clay",40,2009
"Clay",23,2009
"Clay",76,2009
"Clay",107,2009
"Clay",12,2009
"Clay",23,2009
"Clay",39,2009
"Clay",12,2009
"Clay",12,2009
"Hard",108,2009
"Hard",61,2009
"Hard",82,2009
"Hard",121,2009
"Hard",96,2009
"Hard",37,2009
"Hard",100,2009
"Hard",198,2009
"Hard",116,2009
"Hard",45,2009
"Hard",29,2009
"Hard",158,2009
"Hard",36,2009
"Hard",27,2009
"Hard",95,2009
"Hard",75,2009
"Hard",82,2009
"Hard",158,2009
"Hard",100,2009
"Hard",37,2009
"Hard",121,2009
"Hard",96,2009
"Hard",27,2009
"Hard",95,2009
"Hard",121,2009
"Hard",95,2009
"Hard",37,2009
"Hard",96,2009
"Hard",37,2009
"Hard",95,2009
"Hard",95,2009
"Clay",70,2009
"Clay",51,2009
"Clay",53,2009
"Clay",76,2009
"Clay",27,2009
"Clay",84,2009
"Clay",81,2009
"Clay",33,2009
"Clay",116,2009
"Clay",128,2009
"Clay",31,2009
"Clay",50,2009
"Clay",58,2009
"Clay",73,2009
"Clay",24,2009
"Clay",119,2009
"Clay",81,2009
"Clay",51,2009
"Clay",27,2009
"Clay",33,2009
"Clay",73,2009
"Clay",128,2009
"Clay",119,2009
"Clay",51,2009
"Clay",73,2009
"Clay",27,2009
"Clay",51,2009
"Clay",119,2009
"Clay",119,2009
"Hard",112,2009
"Hard",134,2009
"Hard",80,2009
"Hard",77,2009
"Hard",62,2009
"Hard",205,2009
"Hard",155,2009
"Hard",37,2009
"Hard",146,2009
"Hard",60,2009
"Hard",55,2009
"Hard",32,2009
"Hard",77,2009
"Hard",55,2009
"Hard",22,2009
"Hard",60,2009
"Hard",30,2009
"Hard",32,2009
"Hard",21,2009
"Hard",205,2009
"Hard",32,2009
"Hard",22,2009
"Hard",205,2009
"Hard",32,2009
"Hard",32,2009
"Clay",104,2009
"Clay",71,2009
"Clay",93,2009
"Clay",36,2009
"Clay",34,2009
"Clay",69,2009
"Clay",74,2009
"Clay",43,2009
"Clay",100,2009
"Clay",35,2009
"Clay",9,2009
"Clay",95,2009
"Clay",72,2009
"Clay",64,2009
"Clay",20,2009
"Clay",85,2009
"Clay",36,2009
"Clay",69,2009
"Clay",34,2009
"Clay",95,2009
"Clay",43,2009
"Clay",9,2009
"Clay",64,2009
"Clay",85,2009
"Clay",36,2009
"Clay",43,2009
"Clay",9,2009
"Clay",34,2009
"Clay",36,2009
"Clay",9,2009
"Clay",9,2009
"Hard",91,2009
"Hard",101,2009
"Hard",65,2009
"Hard",62,2009
"Hard",44,2009
"Hard",153,2009
"Hard",111,2009
"Hard",42,2009
"Hard",73,2009
"Hard",177,2009
"Hard",80,2009
"Hard",38,2009
"Hard",47,2009
"Hard",181,2009
"Hard",29,2009
"Hard",92,2009
"Hard",153,2009
"Hard",23,2009
"Hard",18,2009
"Hard",6,2009
"Hard",29,2009
"Hard",44,2009
"Hard",33,2009
"Hard",42,2009
"Hard",91,2009
"Hard",11,2009
"Hard",5,2009
"Hard",26,2009
"Hard",12,2009
"Hard",80,2009
"Hard",181,2009
"Hard",23,2009
"Hard",11,2009
"Hard",12,2009
"Hard",6,2009
"Hard",33,2009
"Hard",18,2009
"Hard",5,2009
"Hard",80,2009
"Hard",11,2009
"Hard",5,2009
"Hard",80,2009
"Hard",6,2009
"Hard",5,2009
"Hard",6,2009
"Hard",65,2009
"Hard",91,2009
"Hard",487,2009
"Hard",27,2009
"Hard",36,2009
"Hard",225,2009
"Hard",22,2009
"Hard",45,2009
"Hard",13,2009
"Hard",62,2009
"Hard",9,2009
"Hard",16,2009
"Hard",29,2009
"Hard",32,2009
"Hard",25,2009
"Hard",55,2009
"Hard",11,2009
"Hard",163,2009
"Hard",66,2009
"Hard",19,2009
"Hard",20,2009
"Hard",86,2009
"Hard",10,2009
"Hard",8,2009
"Hard",3,2009
"Hard",4,2009
"Hard",1,2009
"Hard",65,2009
"Hard",11,2009
"Hard",7,2009
"Hard",6,2009
"Hard",45,2009
"Hard",29,2009
"Hard",32,2009
"Hard",9,2009
"Hard",22,2009
"Hard",5,2009
"Hard",4,2009
"Hard",6,2009
"Hard",5,2009
"Hard",3,2009
"Hard",8,2009
"Hard",2,2009
"Hard",1,2009
"Hard",7,2009
"Hard",3,2009
"Hard",7,2009
"Hard",5,2009
"Hard",6,2009
"Hard",3,2009
"Hard",6,2009
"Hard",3,2009
"Hard",47,2009
"Hard",31,2009
"Hard",27,2009
"Hard",9,2009
"Hard",54,2009
"Hard",29,2009
"Hard",51,2009
"Hard",19,2009
"Hard",15,2009
"Hard",35,2009
"Hard",61,2009
"Hard",26,2009
"Hard",64,2009
"Hard",37,2009
"Hard",53,2009
"Hard",45,2009
"Hard",42,2009
"Hard",124,2009
"Hard",43,2009
"Hard",39,2009
"Hard",59,2009
"Hard",9,2009
"Hard",19,2009
"Hard",4,2009
"Hard",124,2009
"Hard",53,2009
"Hard",31,2009
"Hard",17,2009
"Hard",1,2009
"Hard",18,2009
"Hard",55,2009
"Hard",2,2009
"Hard",8,2009
"Hard",3,2009
"Hard",42,2009
"Hard",26,2009
"Hard",1,2009
"Hard",55,2009
"Hard",2,2009
"Hard",4,2009
"Hard",42,2009
"Hard",9,2009
"Hard",3,2009
"Hard",18,2009
"Hard",2,2009
"Hard",1,2009
"Hard",4,2009
"Hard",3,2009
"Hard",1,2009
"Hard",4,2009
"Hard",1,2009
"Hard",196,2009
"Hard",60,2009
"Hard",88,2009
"Hard",65,2009
"Hard",81,2009
"Hard",67,2009
"Hard",100,2009
"Hard",92,2009
"Hard",85,2009
"Hard",69,2009
"Hard",77,2009
"Hard",52,2009
"Hard",71,2009
"Hard",110,2009
"Hard",117,2009
"Hard",23,2009
"Hard",30,2009
"Hard",42,2009
"Hard",85,2009
"Hard",65,2009
"Hard",67,2009
"Hard",29,2009
"Hard",110,2009
"Hard",8,2009
"Hard",44,2009
"Hard",10,2009
"Hard",52,2009
"Hard",48,2009
"Hard",60,2009
"Hard",117,2009
"Hard",38,2009
"Hard",65,2009
"Hard",30,2009
"Hard",52,2009
"Hard",8,2009
"Hard",60,2009
"Hard",23,2009
"Hard",10,2009
"Hard",30,2009
"Hard",23,2009
"Hard",10,2009
"Hard",52,2009
"Hard",23,2009
"Hard",10,2009
"Hard",10,2009
"Clay",70,2009
"Clay",79,2009
"Clay",37,2009
"Clay",57,2009
"Clay",157,2009
"Clay",112,2009
"Clay",125,2009
"Clay",30,2009
"Clay",78,2009
"Clay",67,2009
"Clay",546,2009
"Clay",53,2009
"Clay",76,2009
"Clay",87,2009
"Clay",59,2009
"Clay",68,2009
"Clay",53,2009
"Clay",125,2009
"Clay",87,2009
"Clay",59,2009
"Clay",68,2009
"Clay",67,2009
"Clay",37,2009
"Clay",37,2009
"Clay",112,2009
"Clay",53,2009
"Clay",68,2009
"Clay",53,2009
"Clay",37,2009
"Clay",53,2009
"Hard",82,2009
"Hard",44,2009
"Hard",69,2009
"Hard",100,2009
"Hard",200,2009
"Hard",73,2009
"Hard",46,2009
"Hard",55,2009
"Hard",88,2009
"Hard",47,2009
"Hard",134,2009
"Hard",1147,2009
"Hard",23,2009
"Hard",73,2009
"Hard",44,2009
"Hard",27,2009
"Hard",55,2009
"Hard",35,2009
"Hard",13,2009
"Hard",47,2009
"Hard",27,2009
"Hard",23,2009
"Hard",47,2009
"Hard",23,2009
"Hard",13,2009
"Hard",13,2009
"Hard",61,2009
"Hard",48,2009
"Hard",42,2009
"Hard",44,2009
"Hard",66,2009
"Hard",116,2009
"Hard",174,2009
"Hard",99,2009
"Hard",58,2009
"Hard",71,2009
"Hard",105,2009
"Hard",50,2009
"Hard",44,2009
"Hard",32,2009
"Hard",10,2009
"Hard",48,2009
"Hard",42,2009
"Hard",116,2009
