"Surface","WRank","LRank","Year","Sex"
"Clay",33,65,2012,"W"
"Clay",17,47,2012,"W"
"Clay",33,17,2012,"W"
"Hard",63,113,2012,"W"
"Hard",67,84,2012,"W"
"Hard",171,656,2012,"W"
"Hard",29,99,2012,"W"
"Hard",37,70,2012,"W"
"Hard",73,105,2012,"W"
"Hard",107,842,2012,"W"
"Hard",34,94,2012,"W"
"Hard",57,107,2012,"W"
"Hard",6,93,2012,"W"
"Hard",15,79,2012,"W"
"Hard",58,398,2012,"W"
"Hard",103,53,2012,"W"
"Hard",106,121,2012,"W"
"Hard",20,123,2012,"W"
"Hard",37,63,2012,"W"
"Hard",34,67,2012,"W"
"Hard",57,234,2012,"W"
"Hard",107,103,2012,"W"
"Hard",106,29,2012,"W"
"Hard",15,73,2012,"W"
"Hard",6,58,2012,"W"
"Hard",20,171,2012,"W"
"Hard",15,37,2012,"W"
"Hard",20,34,2012,"W"
"Hard",6,107,2012,"W"
"Hard",57,106,2012,"W"
"Hard",15,20,2012,"W"
"Hard",6,57,2012,"W"
"Hard",15,6,2012,"W"
"Clay",91,79,2012,"W"
"Clay",26,107,2012,"W"
"Clay",43,93,2012,"W"
"Clay",80,97,2012,"W"
"Clay",56,64,2012,"W"
"Clay",101,31,2012,"W"
"Clay",149,92,2012,"W"
"Clay",139,83,2012,"W"
"Clay",27,65,2012,"W"
"Clay",95,45,2012,"W"
"Clay",30,119,2012,"W"
"Clay",108,503,2012,"W"
"Clay",110,72,2012,"W"
"Clay",54,90,2012,"W"
"Clay",149,43,2012,"W"
"Clay",55,80,2012,"W"
"Clay",110,95,2012,"W"
"Clay",30,567,2012,"W"
"Clay",26,91,2012,"W"
"Clay",108,54,2012,"W"
"Clay",149,139,2012,"W"
"Clay",108,30,2012,"W"
"Clay",110,56,2012,"W"
"Clay",55,26,2012,"W"
"Clay",110,108,2012,"W"
"Clay",149,55,2012,"W"
"Clay",149,110,2012,"W"
"Clay",5,25,2012,"W"
"Clay",100,402,2012,"W"
"Clay",7,44,2012,"W"
"Clay",14,18,2012,"W"
"Clay",75,62,2012,"W"
"Clay",11,29,2012,"W"
"Clay",21,23,2012,"W"
"Clay",12,134,2012,"W"
"Clay",8,22,2012,"W"
"Clay",35,15,2012,"W"
"Clay",116,16,2012,"W"
"Clay",4,75,2012,"W"
"Clay",3,11,2012,"W"
"Clay",35,7,2012,"W"
"Clay",8,116,2012,"W"
"Clay",5,21,2012,"W"
"Clay",14,6,2012,"W"
"Clay",4,8,2012,"W"
"Clay",1,35,2012,"W"
"Clay",2,5,2012,"W"
"Clay",3,14,2012,"W"
"Clay",1,4,2012,"W"
"Clay",2,3,2012,"W"
"Clay",2,1,2012,"W"
"Clay",51,943,2012,"W"
"Clay",81,43,2012,"W"
"Clay",46,75,2012,"W"
"Clay",57,54,2012,"W"
"Clay",45,59,2012,"W"
"Clay",110,69,2012,"W"
"Clay",104,56,2012,"W"
"Clay",118,358,2012,"W"
"Clay",74,94,2012,"W"
"Clay",107,67,2012,"W"
"Clay",27,85,2012,"W"
"Clay",38,72,2012,"W"
"Clay",68,64,2012,"W"
"Clay",81,980,2012,"W"
"Clay",57,74,2012,"W"
"Clay",104,110,2012,"W"
"Clay",27,118,2012,"W"
"Clay",78,38,2012,"W"
"Clay",51,68,2012,"W"
"Clay",60,46,2012,"W"
"Clay",45,60,2012,"W"
"Clay",78,51,2012,"W"
"Clay",27,104,2012,"W"
"Clay",81,57,2012,"W"
"Clay",27,81,2012,"W"
"Clay",78,45,2012,"W"
"Clay",27,78,2012,"W"
"Clay",23,108,2012,"W"
"Clay",58,71,2012,"W"
"Clay",66,40,2012,"W"
"Clay",52,80,2012,"W"
"Clay",35,531,2012,"W"
"Clay",227,77,2012,"W"
"Clay",49,95,2012,"W"
"Clay",37,50,2012,"W"
"Clay",28,76,2012,"W"
"Clay",55,391,2012,"W"
"Clay",32,208,2012,"W"
"Clay",115,98,2012,"W"
"Clay",19,63,2012,"W"
"Clay",133,65,2012,"W"
"Clay",34,83,2012,"W"
"Clay",33,39,2012,"W"
"Clay",23,227,2012,"W"
"Clay",34,52,2012,"W"
"Clay",49,33,2012,"W"
"Clay",28,115,2012,"W"
"Clay",133,19,2012,"W"
"Clay",66,32,2012,"W"
"Clay",23,35,2012,"W"
"Clay",34,28,2012,"W"
"Clay",58,66,2012,"W"
"Clay",133,49,2012,"W"
"Clay",34,23,2012,"W"
"Clay",58,133,2012,"W"
"Clay",34,58,2012,"W"
"Clay",46,7,2012,"W"
"Clay",60,52,2012,"W"
"Clay",5,49,2012,"W"
"Clay",36,58,2012,"W"
"Clay",29,10,2012,"W"
"Clay",72,47,2012,"W"
"Clay",44,50,2012,"W"
"Clay",35,27,2012,"W"
"Clay",8,118,2012,"W"
"Clay",6,38,2012,"W"
"Clay",31,57,2012,"W"
"Clay",32,59,2012,"W"
"Clay",103,34,2012,"W"
"Clay",53,37,2012,"W"
"Clay",3,131,2012,"W"
"Clay",14,81,2012,"W"
"Clay",15,88,2012,"W"
"Clay",25,136,2012,"W"
"Clay",30,43,2012,"W"
"Clay",77,11,2012,"W"
"Clay",1,28,2012,"W"
"Clay",20,16,2012,"W"
"Clay",19,33,2012,"W"
"Clay",2,55,2012,"W"
"Clay",105,22,2012,"W"
"Clay",9,68,2012,"W"
"Clay",117,92,2012,"W"
"Clay",41,42,2012,"W"
"Clay",4,39,2012,"W"
"Clay",23,26,2012,"W"
"Clay",24,51,2012,"W"
"Clay",45,18,2012,"W"
"Clay",29,103,2012,"W"
"Clay",14,72,2012,"W"
"Clay",8,60,2012,"W"
"Clay",5,36,2012,"W"
"Clay",2,44,2012,"W"
"Clay",1,117,2012,"W"
"Clay",15,31,2012,"W"
"Clay",23,45,2012,"W"
"Clay",77,53,2012,"W"
"Clay",30,46,2012,"W"
"Clay",6,35,2012,"W"
"Clay",9,25,2012,"W"
"Clay",3,24,2012,"W"
"Clay",20,32,2012,"W"
"Clay",41,19,2012,"W"
"Clay",105,4,2012,"W"
"Clay",8,14,2012,"W"
"Clay",5,29,2012,"W"
"Clay",1,15,2012,"W"
"Clay",105,41,2012,"W"
"Clay",9,6,2012,"W"
"Clay",3,20,2012,"W"
"Clay",77,30,2012,"W"
"Clay",1,8,2012,"W"
"Clay",9,2,2012,"W"
"Clay",3,77,2012,"W"
"Clay",105,5,2012,"W"
"Clay",1,3,2012,"W"
"Clay",9,105,2012,"W"
"Clay",9,1,2012,"W"
"Clay",51,34,2012,"W"
"Clay",58,44,2012,"W"
"Clay",31,33,2012,"W"
"Clay",50,69,2012,"W"
"Clay",36,35,2012,"W"
"Clay",29,53,2012,"W"
"Clay",26,38,2012,"W"
"Clay",15,27,2012,"W"
"Clay",11,106,2012,"W"
"Clay",61,47,2012,"W"
"Clay",39,14,2012,"W"
"Clay",92,337,2012,"W"
"Clay",60,104,2012,"W"
"Clay",45,20,2012,"W"
"Clay",21,16,2012,"W"
"Clay",41,13,2012,"W"
"Clay",17,113,2012,"W"
"Clay",28,75,2012,"W"
"Clay",30,97,2012,"W"
"Clay",63,48,2012,"W"
"Clay",112,19,2012,"W"
"Clay",6,46,2012,"W"
"Clay",4,26,2012,"W"
"Clay",2,36,2012,"W"
"Clay",9,51,2012,"W"
"Clay",11,58,2012,"W"
"Clay",28,3,2012,"W"
"Clay",21,92,2012,"W"
"Clay",45,61,2012,"W"
"Clay",29,7,2012,"W"
"Clay",5,24,2012,"W"
"Clay",50,41,2012,"W"
"Clay",17,112,2012,"W"
"Clay",6,30,2012,"W"
"Clay",15,60,2012,"W"
"Clay",63,39,2012,"W"
"Clay",1,54,2012,"W"
"Clay",4,45,2012,"W"
"Clay",11,29,2012,"W"
"Clay",21,28,2012,"W"
"Clay",63,5,2012,"W"
"Clay",6,31,2012,"W"
"Clay",9,50,2012,"W"
"Clay",2,15,2012,"W"
"Clay",9,17,2012,"W"
"Clay",2,63,2012,"W"
"Clay",11,4,2012,"W"
"Clay",2,11,2012,"W"
"Clay",2,9,2012,"W"
"Clay",49,21,2012,"W"
"Clay",29,63,2012,"W"
"Clay",46,68,2012,"W"
"Clay",16,35,2012,"W"
"Clay",450,39,2012,"W"
"Clay",105,104,2012,"W"
"Clay",62,30,2012,"W"
"Clay",34,192,2012,"W"
"Clay",45,24,2012,"W"
"Clay",111,182,2012,"W"
"Clay",90,61,2012,"W"
"Clay",25,114,2012,"W"
"Clay",36,303,2012,"W"
"Clay",97,33,2012,"W"
"Clay",3,105,2012,"W"
"Clay",49,34,2012,"W"
"Clay",46,29,2012,"W"
"Clay",450,45,2012,"W"
"Clay",25,111,2012,"W"
"Clay",90,8,2012,"W"
"Clay",16,36,2012,"W"
"Clay",62,90,2012,"W"
"Clay",25,46,2012,"W"
"Clay",3,450,2012,"W"
"Clay",49,16,2012,"W"
"Clay",3,25,2012,"W"
"Clay",49,62,2012,"W"
"Clay",3,49,2012,"W"
"Clay",64,58,2012,"W"
"Clay",86,67,2012,"W"
"Clay",66,12,2012,"W"
"Clay",55,103,2012,"W"
"Clay",60,84,2012,"W"
"Clay",81,169,2012,"W"
"Clay",77,32,2012,"W"
"Clay",31,72,2012,"W"
"Clay",88,40,2012,"W"
"Clay",14,75,2012,"W"
"Clay",119,76,2012,"W"
"Clay",115,47,2012,"W"
"Clay",53,57,2012,"W"
"Clay",83,74,2012,"W"
"Clay",31,64,2012,"W"
"Clay",77,60,2012,"W"
"Clay",79,65,2012,"W"
"Clay",81,55,2012,"W"
"Clay",66,86,2012,"W"
"Clay",88,115,2012,"W"
"Clay",83,53,2012,"W"
"Clay",14,119,2012,"W"
"Clay",79,88,2012,"W"
"Clay",14,81,2012,"W"
"Clay",83,31,2012,"W"
"Clay",66,77,2012,"W"
"Clay",14,79,2012,"W"
"Clay",83,66,2012,"W"
"Clay",14,83,2012,"W"
"Clay",6,68,2012,"W"
"Clay",112,89,2012,"W"
"Clay",48,113,2012,"W"
"Clay",22,100,2012,"W"
"Clay",28,117,2012,"W"
"Clay",269,80,2012,"W"
"Clay",10,169,2012,"W"
"Clay",24,108,2012,"W"
"Clay",14,135,2012,"W"
"Clay",55,97,2012,"W"
"Clay",93,103,2012,"W"
"Clay",58,186,2012,"W"
"Clay",176,104,2012,"W"
"Clay",53,120,2012,"W"
"Clay",198,133,2012,"W"
"Clay",190,75,2012,"W"
"Clay",1,105,2012,"W"
"Clay",16,158,2012,"W"
"Clay",162,32,2012,"W"
"Clay",21,85,2012,"W"
"Clay",31,126,2012,"W"
"Clay",29,51,2012,"W"
"Clay",151,65,2012,"W"
"Clay",57,49,2012,"W"
"Clay",77,71,2012,"W"
"Clay",34,66,2012,"W"
"Clay",36,91,2012,"W"
"Clay",50,73,2012,"W"
"Clay",45,98,2012,"W"
"Clay",125,67,2012,"W"
"Clay",7,43,2012,"W"
"Clay",20,64,2012,"W"
"Clay",26,37,2012,"W"
"Clay",70,38,2012,"W"
"Clay",63,40,2012,"W"
"Clay",167,13,2012,"W"
"Clay",46,99,2012,"W"
"Clay",109,33,2012,"W"
"Clay",54,19,2012,"W"
"Clay",8,122,2012,"W"
"Clay",142,87,2012,"W"
"Clay",145,82,2012,"W"
"Clay",3,101,2012,"W"
"Clay",86,60,2012,"W"
"Clay",4,332,2012,"W"
"Clay",84,39,2012,"W"
"Clay",27,61,2012,"W"
"Clay",12,76,2012,"W"
"Clay",110,83,2012,"W"
"Clay",44,94,2012,"W"
"Clay",2,78,2012,"W"
"Clay",41,35,2012,"W"
"Clay",25,106,2012,"W"
"Clay",95,42,2012,"W"
"Clay",79,62,2012,"W"
"Clay",116,81,2012,"W"
"Clay",23,74,2012,"W"
"Clay",59,130,2012,"W"
"Clay",17,175,2012,"W"
"Clay",111,5,2012,"W"
"Clay",9,69,2012,"W"
"Clay",30,52,2012,"W"
"Clay",1,198,2012,"W"
"Clay",24,269,2012,"W"
"Clay",6,112,2012,"W"
"Clay",16,57,2012,"W"
"Clay",58,34,2012,"W"
"Clay",31,176,2012,"W"
"Clay",29,45,2012,"W"
"Clay",48,22,2012,"W"
"Clay",93,26,2012,"W"
"Clay",28,151,2012,"W"
"Clay",14,55,2012,"W"
"Clay",50,8,2012,"W"
"Clay",70,167,2012,"W"
"Clay",20,190,2012,"W"
"Clay",3,53,2012,"W"
"Clay",4,79,2012,"W"
"Clay",25,116,2012,"W"
"Clay",44,17,2012,"W"
"Clay",109,145,2012,"W"
"Clay",10,77,2012,"W"
"Clay",12,41,2012,"W"
"Clay",9,72,2012,"W"
"Clay",63,21,2012,"W"
"Clay",46,125,2012,"W"
"Clay",7,86,2012,"W"
"Clay",23,59,2012,"W"
"Clay",36,162,2012,"W"
"Clay",88,111,2012,"W"
"Clay",142,54,2012,"W"
"Clay",30,95,2012,"W"
"Clay",27,110,2012,"W"
"Clay",2,84,2012,"W"
"Clay",24,14,2012,"W"
"Clay",70,93,2012,"W"
"Clay",16,48,2012,"W"
"Clay",28,3,2012,"W"
"Clay",50,31,2012,"W"
"Clay",6,29,2012,"W"
"Clay",10,20,2012,"W"
"Clay",1,58,2012,"W"
"Clay",4,109,2012,"W"
"Clay",142,46,2012,"W"
"Clay",63,12,2012,"W"
"Clay",7,36,2012,"W"
"Clay",44,25,2012,"W"
"Clay",2,30,2012,"W"
"Clay",23,9,2012,"W"
"Clay",88,27,2012,"W"
"Clay",10,50,2012,"W"
"Clay",24,28,2012,"W"
"Clay",16,1,2012,"W"
"Clay",6,70,2012,"W"
"Clay",2,44,2012,"W"
"Clay",142,7,2012,"W"
"Clay",4,63,2012,"W"
"Clay",23,88,2012,"W"
"Clay",6,16,2012,"W"
"Clay",24,10,2012,"W"
"Clay",2,23,2012,"W"
"Clay",4,142,2012,"W"
"Clay",24,6,2012,"W"
"Clay",2,4,2012,"W"
"Clay",2,24,2012,"W"
"Grass",320,53,2012,"W"
"Grass",107,112,2012,"W"
"Grass",150,103,2012,"W"
"Grass",208,51,2012,"W"
"Grass",76,58,2012,"W"
"Grass",82,123,2012,"W"
"Grass",32,136,2012,"W"
"Grass",63,362,2012,"W"
"Grass",115,162,2012,"W"
"Grass",264,125,2012,"W"
"Grass",116,113,2012,"W"
"Grass",102,70,2012,"W"
"Grass",114,180,2012,"W"
"Grass",133,466,2012,"W"
"Grass",111,118,2012,"W"
"Grass",90,109,2012,"W"
"Grass",77,87,2012,"W"
"Grass",86,81,2012,"W"
"Grass",72,122,2012,"W"
"Grass",91,108,2012,"W"
"Grass",68,161,2012,"W"
"Grass",65,93,2012,"W"
"Grass",54,116,2012,"W"
"Grass",82,29,2012,"W"
"Grass",92,36,2012,"W"
"Grass",22,264,2012,"W"
"Grass",107,320,2012,"W"
"Grass",32,76,2012,"W"
"Grass",46,114,2012,"W"
"Grass",77,133,2012,"W"
"Grass",115,27,2012,"W"
"Grass",208,150,2012,"W"
"Grass",111,91,2012,"W"
"Grass",86,68,2012,"W"
"Grass",63,15,2012,"W"
"Grass",102,24,2012,"W"
"Grass",65,72,2012,"W"
"Grass",54,46,2012,"W"
"Grass",208,82,2012,"W"
"Grass",32,92,2012,"W"
"Grass",20,111,2012,"W"
"Grass",86,63,2012,"W"
"Grass",65,102,2012,"W"
"Grass",115,77,2012,"W"
"Grass",54,65,2012,"W"
"Grass",32,20,2012,"W"
"Grass",208,86,2012,"W"
"Grass",22,115,2012,"W"
"Grass",208,54,2012,"W"
"Grass",22,32,2012,"W"
"Grass",208,22,2012,"W"
"Clay",173,104,2012,"W"
"Clay",95,213,2012,"W"
"Clay",73,106,2012,"W"
"Clay",211,25,2012,"W"
"Clay",212,174,2012,"W"
"Clay",157,100,2012,"W"
"Clay",37,117,2012,"W"
"Clay",38,165,2012,"W"
"Clay",41,124,2012,"W"
"Clay",700,1423,2012,"W"
"Clay",89,178,2012,"W"
"Clay",145,88,2012,"W"
"Clay",138,42,2012,"W"
"Clay",61,220,2012,"W"
"Clay",158,798,2012,"W"
"Clay",97,318,2012,"W"
"Clay",73,212,2012,"W"
"Clay",157,211,2012,"W"
"Clay",700,61,2012,"W"
"Clay",95,38,2012,"W"
"Clay",89,145,2012,"W"
"Clay",37,97,2012,"W"
"Clay",41,173,2012,"W"
"Clay",138,158,2012,"W"
"Clay",41,700,2012,"W"
"Clay",37,138,2012,"W"
"Clay",95,89,2012,"W"
"Clay",73,157,2012,"W"
"Clay",73,41,2012,"W"
"Clay",37,95,2012,"W"
"Clay",73,37,2012,"W"
"Grass",56,54,2012,"W"
"Grass",29,77,2012,"W"
"Grass",43,37,2012,"W"
"Grass",59,45,2012,"W"
"Grass",8,83,2012,"W"
"Grass",48,4,2012,"W"
"Grass",36,27,2012,"W"
"Grass",40,3,2012,"W"
"Grass",30,7,2012,"W"
"Grass",111,49,2012,"W"
"Grass",21,69,2012,"W"
"Grass",25,89,2012,"W"
"Grass",9,50,2012,"W"
"Grass",110,106,2012,"W"
"Grass",123,38,2012,"W"
"Grass",8,43,2012,"W"
"Grass",33,30,2012,"W"
"Grass",21,110,2012,"W"
"Grass",48,111,2012,"W"
"Grass",40,123,2012,"W"
"Grass",9,56,2012,"W"
"Grass",36,25,2012,"W"
"Grass",59,29,2012,"W"
"Grass",9,21,2012,"W"
"Grass",36,33,2012,"W"
"Grass",8,48,2012,"W"
"Grass",59,40,2012,"W"
"Grass",59,9,2012,"W"
"Grass",8,36,2012,"W"
"Grass",59,8,2012,"W"
"Grass",17,95,2012,"W"
"Grass",28,41,2012,"W"
"Grass",53,87,2012,"W"
"Grass",22,86,2012,"W"
"Grass",67,10,2012,"W"
"Grass",31,61,2012,"W"
"Grass",47,96,2012,"W"
"Grass",63,52,2012,"W"
"Grass",23,88,2012,"W"
"Grass",64,39,2012,"W"
"Grass",13,84,2012,"W"
"Grass",262,5,2012,"W"
"Grass",26,19,2012,"W"
"Grass",73,70,2012,"W"
"Grass",281,35,2012,"W"
"Grass",46,20,2012,"W"
"Grass",13,47,2012,"W"
"Grass",22,28,2012,"W"
"Grass",64,17,2012,"W"
"Grass",53,67,2012,"W"
"Grass",23,31,2012,"W"
"Grass",26,63,2012,"W"
"Grass",262,281,2012,"W"
"Grass",46,73,2012,"W"
"Grass",22,13,2012,"W"
"Grass",64,46,2012,"W"
"Grass",53,26,2012,"W"
"Grass",262,23,2012,"W"
"Grass",22,262,2012,"W"
"Grass",22,64,2012,"W"
"Grass",52,70,2012,"W"
"Grass",85,76,2012,"W"
"Grass",145,17,2012,"W"
"Grass",11,41,2012,"W"
"Grass",15,45,2012,"W"
"Grass",3,122,2012,"W"
"Grass",5,40,2012,"W"
"Grass",73,115,2012,"W"
"Grass",63,91,2012,"W"
"Grass",79,58,2012,"W"
"Grass",72,105,2012,"W"
"Grass",90,111,2012,"W"
"Grass",75,33,2012,"W"
"Grass",38,206,2012,"W"
"Grass",1,133,2012,"W"
"Grass",69,123,2012,"W"
"Grass",34,160,2012,"W"
"Grass",8,68,2012,"W"
"Grass",59,119,2012,"W"
"Grass",25,61,2012,"W"
"Grass",67,107,2012,"W"
"Grass",44,113,2012,"W"
"Grass",47,21,2012,"W"
"Grass",20,189,2012,"W"
"Grass",71,228,2012,"W"
"Grass",19,84,2012,"W"
"Grass",100,29,2012,"W"
"Grass",103,55,2012,"W"
"Grass",81,99,2012,"W"
"Grass",86,22,2012,"W"
"Grass",65,43,2012,"W"
"Grass",27,109,2012,"W"
"Grass",56,94,2012,"W"
"Grass",26,97,2012,"W"
"Grass",4,96,2012,"W"
"Grass",30,48,2012,"W"
"Grass",12,39,2012,"W"
"Grass",129,74,2012,"W"
"Grass",148,46,2012,"W"
"Grass",32,212,2012,"W"
"Grass",9,108,2012,"W"
"Grass",6,62,2012,"W"
"Grass",87,64,2012,"W"
"Grass",101,112,2012,"W"
"Grass",53,93,2012,"W"
"Grass",28,42,2012,"W"
"Grass",178,157,2012,"W"
"Grass",2,78,2012,"W"
"Grass",98,92,2012,"W"
"Grass",57,104,2012,"W"
"Grass",49,54,2012,"W"
"Grass",77,102,2012,"W"
"Grass",23,258,2012,"W"
"Grass",36,35,2012,"W"
"Grass",31,13,2012,"W"
"Grass",66,82,2012,"W"
"Grass",95,119,2012,"W"
"Grass",14,51,2012,"W"
"Grass",24,50,2012,"W"
"Grass",10,132,2012,"W"
"Grass",60,89,2012,"W"
"Grass",110,83,2012,"W"
"Grass",37,7,2012,"W"
"Grass",59,25,2012,"W"
"Grass",15,117,2012,"W"
"Grass",103,100,2012,"W"
"Grass",72,5,2012,"W"
"Grass",34,85,2012,"W"
"Grass",63,75,2012,"W"
"Grass",3,79,2012,"W"
"Grass",145,73,2012,"W"
"Grass",12,67,2012,"W"
"Grass",19,71,2012,"W"
"Grass",47,90,2012,"W"
"Grass",52,11,2012,"W"
"Grass",8,44,2012,"W"
"Grass",23,49,2012,"W"
"Grass",27,56,2012,"W"
"Grass",10,77,2012,"W"
"Grass",32,81,2012,"W"
"Grass",1,38,2012,"W"
"Grass",6,98,2012,"W"
"Grass",24,110,2012,"W"
"Grass",31,95,2012,"W"
"Grass",36,57,2012,"W"
"Grass",65,86,2012,"W"
"Grass",14,66,2012,"W"
"Grass",37,60,2012,"W"
"Grass",129,9,2012,"W"
"Grass",26,148,2012,"W"
"Grass",20,69,2012,"W"
"Grass",53,30,2012,"W"
"Grass",2,87,2012,"W"
"Grass",4,101,2012,"W"
"Grass",178,28,2012,"W"
"Grass",15,59,2012,"W"
"Grass",1,63,2012,"W"
"Grass",8,32,2012,"W"
"Grass",34,72,2012,"W"
"Grass",3,103,2012,"W"
"Grass",19,52,2012,"W"
"Grass",145,20,2012,"W"
"Grass",14,24,2012,"W"
"Grass",37,36,2012,"W"
"Grass",26,31,2012,"W"
"Grass",4,53,2012,"W"
"Grass",6,27,2012,"W"
"Grass",2,178,2012,"W"
"Grass",65,10,2012,"W"
"Grass",23,129,2012,"W"
"Grass",37,23,2012,"W"
"Grass",4,26,2012,"W"
"Grass",6,65,2012,"W"
"Grass",15,1,2012,"W"
"Grass",19,34,2012,"W"
"Grass",3,145,2012,"W"
"Grass",8,47,2012,"W"
"Grass",2,14,2012,"W"
"Grass",3,19,2012,"W"
"Grass",6,4,2012,"W"
"Grass",8,15,2012,"W"
"Grass",2,37,2012,"W"
"Grass",3,8,2012,"W"
"Grass",6,2,2012,"W"
"Grass",6,3,2012,"W"
"Clay",85,72,2012,"W"
"Clay",55,116,2012,"W"
"Clay",80,122,2012,"W"
"Clay",73,63,2012,"W"
"Clay",108,135,2012,"W"
"Clay",162,295,2012,"W"
"Clay",140,94,2012,"W"
"Clay",76,158,2012,"W"
"Clay",113,240,2012,"W"
"Clay",41,173,2012,"W"
"Clay",9,130,2012,"W"
"Clay",196,26,2012,"W"
"Clay",24,91,2012,"W"
"Clay",27,124,2012,"W"
"Clay",458,132,2012,"W"
"Clay",71,62,2012,"W"
"Clay",73,80,2012,"W"
"Clay",85,55,2012,"W"
"Clay",162,196,2012,"W"
"Clay",9,108,2012,"W"
"Clay",71,140,2012,"W"
"Clay",113,27,2012,"W"
"Clay",71,24,2012,"W"
"Clay",73,162,2012,"W"
"Clay",113,41,2012,"W"
"Clay",9,85,2012,"W"
"Clay",71,113,2012,"W"
"Clay",9,73,2012,"W"
"Clay",9,71,2012,"W"
"Hard",37,118,2012,"W"
"Hard",182,95,2012,"W"
"Hard",42,170,2012,"W"
"Hard",79,49,2012,"W"
"Hard",120,92,2012,"W"
"Hard",403,174,2012,"W"
"Hard",137,150,2012,"W"
"Hard",57,111,2012,"W"
"Hard",43,60,2012,"W"
"Hard",42,182,2012,"W"
"Hard",37,79,2012,"W"
"Hard",4,403,2012,"W"
"Hard",120,20,2012,"W"
"Hard",43,188,2012,"W"
"Hard",57,50,2012,"W"
"Hard",15,137,2012,"W"
"Hard",120,57,2012,"W"
"Hard",37,10,2012,"W"
"Hard",43,15,2012,"W"
"Hard",4,42,2012,"W"
"Hard",120,37,2012,"W"
"Hard",4,43,2012,"W"
"Hard",4,120,2012,"W"
"Clay",110,43,2012,"W"
"Clay",41,72,2012,"W"
"Clay",35,91,2012,"W"
"Clay",117,639,2012,"W"
"Clay",63,73,2012,"W"
"Clay",33,142,2012,"W"
"Clay",87,309,2012,"W"
"Clay",24,60,2012,"W"
"Clay",62,65,2012,"W"
"Clay",28,148,2012,"W"
"Clay",86,75,2012,"W"
"Clay",55,26,2012,"W"
"Clay",83,144,2012,"W"
"Clay",28,63,2012,"W"
"Clay",41,87,2012,"W"
"Clay",62,110,2012,"W"
"Clay",86,24,2012,"W"
"Clay",104,35,2012,"W"
"Clay",33,117,2012,"W"
"Clay",83,49,2012,"W"
"Clay",55,64,2012,"W"
"Clay",86,62,2012,"W"
"Clay",41,55,2012,"W"
"Clay",83,28,2012,"W"
"Clay",83,104,2012,"W"
"Clay",86,41,2012,"W"
"Clay",86,83,2012,"W"
"Hard",150,128,2012,"W"
"Hard",140,131,2012,"W"
"Hard",44,324,2012,"W"
"Hard",48,32,2012,"W"
"Hard",94,105,2012,"W"
"Hard",47,76,2012,"W"
"Hard",59,118,2012,"W"
"Hard",71,112,2012,"W"
"Hard",27,97,2012,"W"
"Hard",42,69,2012,"W"
"Hard",121,50,2012,"W"
"Hard",161,71,2012,"W"
"Hard",44,42,2012,"W"
"Hard",21,150,2012,"W"
"Hard",10,59,2012,"W"
"Hard",48,121,2012,"W"
"Hard",27,140,2012,"W"
"Hard",14,47,2012,"W"
"Hard",19,94,2012,"W"
"Hard",14,48,2012,"W"
"Hard",161,19,2012,"W"
"Hard",21,44,2012,"W"
"Hard",10,27,2012,"W"
"Hard",14,21,2012,"W"
"Hard",10,161,2012,"W"
"Hard",14,10,2012,"W"
"Hard",150,883,2012,"W"
"Hard",82,259,2012,"W"
"Hard",141,1614,2012,"W"
"Hard",213,88,2012,"W"
"Hard",225,206,2012,"W"
"Hard",154,537,2012,"W"
"Hard",177,156,2012,"W"
"Hard",174,105,2012,"W"
"Hard",114,110,2012,"W"
"Hard",101,151,2012,"W"
"Hard",75,172,2012,"W"
"Hard",149,164,2012,"W"
"Hard",97,107,2012,"W"
"Hard",111,249,2012,"W"
"Hard",114,150,2012,"W"
"Hard",134,141,2012,"W"
"Hard",213,131,2012,"W"
"Hard",75,149,2012,"W"
"Hard",97,225,2012,"W"
"Hard",174,111,2012,"W"
"Hard",82,177,2012,"W"
"Hard",134,114,2012,"W"
"Hard",97,213,2012,"W"
"Hard",174,82,2012,"W"
"Hard",75,101,2012,"W"
"Hard",97,75,2012,"W"
"Hard",134,174,2012,"W"
"Hard",97,134,2012,"W"
"Hard",294,121,2012,"W"
"Hard",134,61,2012,"W"
"Hard",133,101,2012,"W"
"Hard",82,111,2012,"W"
"Hard",93,154,2012,"W"
"Hard",143,60,2012,"W"
"Hard",88,311,2012,"W"
"Hard",102,41,2012,"W"
"Hard",73,128,2012,"W"
"Hard",112,99,2012,"W"
"Hard",137,129,2012,"W"
"Hard",50,106,2012,"W"
"Hard",132,109,2012,"W"
"Hard",104,92,2012,"W"
"Hard",28,68,2012,"W"
"Hard",55,348,2012,"W"
"Hard",50,133,2012,"W"
"Hard",134,93,2012,"W"
"Hard",102,112,2012,"W"
"Hard",137,143,2012,"W"
"Hard",294,82,2012,"W"
"Hard",55,104,2012,"W"
"Hard",73,132,2012,"W"
"Hard",28,88,2012,"W"
"Hard",102,137,2012,"W"
"Hard",28,134,2012,"W"
"Hard",55,73,2012,"W"
"Hard",50,294,2012,"W"
"Hard",28,55,2012,"W"
"Hard",102,50,2012,"W"
"Hard",102,28,2012,"W"
"Hard",117,50,2012,"W"
"Hard",42,46,2012,"W"
"Hard",28,30,2012,"W"
"Hard",44,86,2012,"W"
"Hard",105,38,2012,"W"
"Hard",43,25,2012,"W"
"Hard",48,123,2012,"W"
"Hard",41,155,2012,"W"
"Hard",72,79,2012,"W"
