"Surface","WRank","Year"
"Hard",177,2013
"Hard",7,2013
"Hard",28,2013
"Hard",56,2013
"Hard",58,2013
"Hard",40,2013
"Hard",78,2013
"Hard",177,2013
"Hard",7,2013
"Hard",11,2013
"Hard",40,2013
"Hard",7,2013
"Hard",28,2013
"Hard",58,2013
"Hard",28,2013
"Hard",7,2013
"Hard",7,2013
"Hard",57,2013
"Hard",29,2013
"Hard",167,2013
"Hard",39,2013
"Hard",62,2013
"Hard",45,2013
"Hard",68,2013
"Hard",91,2013
"Hard",54,2013
"Hard",27,2013
"Hard",28,2013
"Hard",33,2013
"Hard",51,2013
"Hard",32,2013
"Hard",56,2013
"Hard",23,2013
"Hard",68,2013
"Hard",91,2013
"Hard",32,2013
"Hard",29,2013
"Hard",167,2013
"Hard",51,2013
"Hard",39,2013
"Hard",54,2013
"Hard",68,2013
"Hard",32,2013
"Hard",29,2013
"Hard",51,2013
"Hard",68,2013
"Hard",32,2013
"Hard",68,2013
"Hard",10,2013
"Hard",15,2013
"Hard",14,2013
"Hard",19,2013
"Hard",16,2013
"Hard",22,2013
"Hard",135,2013
"Hard",90,2013
"Hard",81,2013
"Hard",6,2013
"Hard",85,2013
"Hard",7,2013
"Hard",112,2013
"Hard",42,2013
"Hard",4,2013
"Hard",7,2013
"Hard",6,2013
"Hard",15,2013
"Hard",16,2013
"Hard",5,2013
"Hard",85,2013
"Hard",135,2013
"Hard",4,2013
"Hard",15,2013
"Hard",6,2013
"Hard",5,2013
"Hard",4,2013
"Hard",15,2013
"Hard",4,2013
"Hard",18,2013
"Hard",106,2013
"Hard",2,2013
"Hard",6,2013
"Hard",61,2013
"Hard",58,2013
"Hard",29,2013
"Hard",26,2013
"Hard",9,2013
"Hard",4,2013
"Hard",41,2013
"Hard",19,2013
"Hard",43,2013
"Hard",92,2013
"Hard",22,2013
"Hard",21,2013
"Hard",129,2013
"Hard",30,2013
"Hard",40,2013
"Hard",55,2013
"Hard",20,2013
"Hard",5,2013
"Hard",11,2013
"Hard",159,2013
"Hard",14,2013
"Hard",51,2013
"Hard",50,2013
"Hard",101,2013
"Hard",118,2013
"Hard",82,2013
"Hard",105,2013
"Hard",13,2013
"Hard",47,2013
"Hard",75,2013
"Hard",32,2013
"Hard",90,2013
"Hard",100,2013
"Hard",10,2013
"Hard",27,2013
"Hard",15,2013
"Hard",33,2013
"Hard",20,2013
"Hard",8,2013
"Hard",16,2013
"Hard",1,2013
"Hard",122,2013
"Hard",3,2013
"Hard",71,2013
"Hard",17,2013
"Hard",56,2013
"Hard",112,2013
"Hard",111,2013
"Hard",53,2013
"Hard",25,2013
"Hard",98,2013
"Hard",223,2013
"Hard",94,2013
"Hard",72,2013
"Hard",199,2013
"Hard",201,2013
"Hard",115,2013
"Hard",85,2013
"Hard",63,2013
"Hard",24,2013
"Hard",4,2013
"Hard",159,2013
"Hard",43,2013
"Hard",5,2013
"Hard",18,2013
"Hard",6,2013
"Hard",105,2013
"Hard",19,2013
"Hard",11,2013
"Hard",40,2013
"Hard",50,2013
"Hard",21,2013
"Hard",29,2013
"Hard",13,2013
"Hard",2,2013
"Hard",26,2013
"Hard",16,2013
"Hard",72,2013
"Hard",47,2013
"Hard",15,2013
"Hard",1,2013
"Hard",33,2013
"Hard",3,2013
"Hard",63,2013
"Hard",24,2013
"Hard",85,2013
"Hard",75,2013
"Hard",100,2013
"Hard",10,2013
"Hard",56,2013
"Hard",25,2013
"Hard",53,2013
"Hard",18,2013
"Hard",5,2013
"Hard",19,2013
"Hard",4,2013
"Hard",13,2013
"Hard",6,2013
"Hard",43,2013
"Hard",2,2013
"Hard",1,2013
"Hard",75,2013
"Hard",15,2013
"Hard",47,2013
"Hard",3,2013
"Hard",10,2013
"Hard",25,2013
"Hard",56,2013
"Hard",19,2013
"Hard",2,2013
"Hard",6,2013
"Hard",4,2013
"Hard",75,2013
"Hard",1,2013
"Hard",25,2013
"Hard",3,2013
"Hard",6,2013
"Hard",2,2013
"Hard",1,2013
"Hard",25,2013
"Hard",6,2013
"Hard",1,2013
"Hard",1,2013
"Hard",45,2013
"Hard",24,2013
"Hard",42,2013
"Hard",31,2013
"Hard",100,2013
"Hard",35,2013
"Hard",87,2013
"Hard",16,2013
"Hard",22,2013
"Hard",65,2013
"Hard",18,2013
"Hard",63,2013
"Hard",45,2013
"Hard",10,2013
"Hard",8,2013
"Hard",65,2013
"Hard",31,2013
"Hard",18,2013
"Hard",87,2013
"Hard",65,2013
"Hard",7,2013
"Hard",45,2013
"Hard",87,2013
"Hard",45,2013
"Hard",45,2013
"Hard",248,2013
"Hard",75,2013
"Hard",90,2013
"Hard",183,2013
"Hard",15,2013
"Hard",30,2013
"Hard",131,2013
"Hard",52,2013
"Hard",155,2013
"Hard",77,2013
"Hard",130,2013
"Hard",60,2013
"Hard",33,2013
"Hard",55,2013
"Hard",75,2013
"Hard",183,2013
"Hard",52,2013
"Hard",15,2013
"Hard",30,2013
"Hard",33,2013
"Hard",60,2013
"Hard",52,2013
"Hard",30,2013
"Hard",130,2013
"Hard",15,2013
"Hard",52,2013
"Hard",15,2013
"Hard",15,2013
"Hard",32,2013
"Hard",160,2013
"Hard",131,2013
"Hard",172,2013
"Hard",10,2013
"Hard",49,2013
"Hard",13,2013
"Hard",51,2013
"Hard",31,2013
"Hard",18,2013
"Hard",12,2013
"Hard",29,2013
"Hard",44,2013
"Hard",37,2013
"Hard",20,2013
"Hard",60,2013
"Hard",62,2013
"Hard",11,2013
"Hard",17,2013
"Hard",80,2013
"Hard",75,2013
"Hard",3,2013
"Hard",2,2013
"Hard",32,2013
"Hard",44,2013
"Hard",7,2013
"Hard",4,2013
"Hard",24,2013
"Hard",12,2013
"Hard",1,2013
"Hard",37,2013
"Hard",75,2013
"Hard",10,2013
"Hard",9,2013
"Hard",51,2013
"Hard",4,2013
"Hard",10,2013
"Hard",7,2013
"Hard",1,2013
"Hard",9,2013
"Hard",3,2013
"Hard",8,2013
"Hard",2,2013
"Hard",3,2013
"Hard",1,2013
"Hard",2,2013
"Hard",4,2013
"Hard",1,2013
"Hard",2,2013
"Hard",1,2013
"Clay",90,2013
"Clay",36,2013
"Clay",85,2013
"Clay",198,2013
"Clay",86,2013
"Clay",54,2013
"Clay",96,2013
"Clay",189,2013
"Clay",98,2013
"Clay",156,2013
"Clay",53,2013
"Clay",97,2013
"Clay",133,2013
"Clay",60,2013
"Clay",147,2013
"Clay",24,2013
"Clay",90,2013
"Clay",98,2013
"Clay",156,2013
"Clay",97,2013
"Clay",96,2013
"Clay",198,2013
"Clay",24,2013
"Clay",133,2013
"Clay",198,2013
"Clay",156,2013
"Clay",24,2013
"Clay",133,2013
"Clay",198,2013
"Clay",24,2013
"Clay",24,2013
"Hard",30,2013
"Hard",11,2013
"Hard",25,2013
"Hard",13,2013
"Hard",101,2013
"Hard",12,2013
"Hard",7,2013
"Hard",8,2013
"Hard",44,2013
"Hard",10,2013
"Hard",17,2013
"Hard",9,2013
"Hard",4,2013
"Hard",12,2013
"Hard",10,2013
"Hard",9,2013
"Hard",17,2013
"Hard",8,2013
"Hard",7,2013
"Hard",17,2013
"Hard",7,2013
"Hard",10,2013
"Hard",8,2013
"Hard",7,2013
"Hard",8,2013
"Hard",8,2013
"Hard",41,2013
"Hard",105,2013
"Hard",59,2013
"Hard",77,2013
"Hard",100,2013
"Hard",34,2013
"Hard",66,2013
"Hard",70,2013
"Hard",38,2013
"Hard",71,2013
"Hard",451,2013
"Hard",89,2013
"Hard",40,2013
"Hard",134,2013
"Hard",68,2013
"Hard",59,2013
"Hard",66,2013
"Hard",89,2013
"Hard",34,2013
"Hard",41,2013
"Hard",71,2013
"Hard",40,2013
"Hard",63,2013
"Hard",59,2013
"Hard",40,2013
"Hard",89,2013
"Hard",71,2013
"Hard",71,2013
"Hard",40,2013
"Clay",44,2013
"Clay",47,2013
"Clay",56,2013
"Clay",108,2013
"Clay",119,2013
"Clay",88,2013
"Clay",59,2013
"Clay",51,2013
"Clay",8,2013
"Clay",85,2013
"Clay",130,2013
"Clay",36,2013
"Clay",157,2013
"Clay",114,2013
"Clay",104,2013
"Clay",28,2013
"Clay",8,2013
"Clay",51,2013
"Clay",47,2013
"Clay",104,2013
"Clay",28,2013
"Clay",36,2013
"Clay",28,2013
"Clay",36,2013
"Clay",85,2013
"Clay",8,2013
"Clay",28,2013
"Clay",8,2013
"Clay",8,2013
"Hard",98,2013
"Hard",66,2013
"Hard",100,2013
"Hard",60,2013
"Hard",166,2013
"Hard",75,2013
"Hard",266,2013
"Hard",149,2013
"Hard",105,2013
"Hard",58,2013
"Hard",133,2013
"Hard",96,2013
"Hard",20,2013
"Hard",109,2013
"Hard",634,2013
"Hard",52,2013
"Hard",98,2013
"Hard",133,2013
"Hard",109,2013
"Hard",58,2013
"Hard",100,2013
"Hard",75,2013
"Hard",52,2013
"Hard",20,2013
"Hard",58,2013
"Hard",75,2013
"Hard",109,2013
"Hard",20,2013
"Hard",75,2013
"Hard",109,2013
"Hard",75,2013
"Hard",127,2013
"Hard",193,2013
"Hard",197,2013
"Hard",83,2013
"Hard",97,2013
"Hard",147,2013
"Hard",242,2013
"Hard",112,2013
"Hard",153,2013
"Hard",29,2013
"Hard",209,2013
"Hard",199,2013
"Hard",55,2013
"Hard",186,2013
"Hard",23,2013
"Hard",127,2013
"Hard",55,2013
"Hard",197,2013
"Hard",147,2013
"Hard",199,2013
"Hard",29,2013
"Hard",193,2013
"Hard",23,2013
"Hard",55,2013
"Hard",127,2013
"Hard",29,2013
"Hard",197,2013
"Hard",127,2013
"Hard",197,2013
"Hard",127,2013
"Hard",69,2013
"Hard",56,2013
"Hard",68,2013
"Hard",93,2013
"Hard",60,2013
"Hard",125,2013
"Hard",67,2013
"Hard",46,2013
"Hard",87,2013
"Hard",128,2013
"Hard",62,2013
"Hard",54,2013
"Hard",74,2013
"Hard",112,2013
"Hard",47,2013
"Hard",48,2013
"Hard",471,2013
"Hard",58,2013
"Hard",53,2013
"Hard",75,2013
"Hard",49,2013
"Hard",33,2013
"Hard",37,2013
"Hard",44,2013
"Hard",64,2013
"Hard",109,2013
"Hard",73,2013
"Hard",55,2013
"Hard",491,2013
"Hard",71,2013
"Hard",95,2013
"Hard",77,2013
"Hard",7,2013
"Hard",69,2013
"Hard",74,2013
"Hard",16,2013
"Hard",8,2013
"Hard",29,2013
"Hard",15,2013
"Hard",14,2013
"Hard",21,2013
"Hard",46,2013
"Hard",11,2013
"Hard",22,2013
"Hard",3,2013
"Hard",125,2013
"Hard",4,2013
"Hard",87,2013
"Hard",9,2013
"Hard",64,2013
"Hard",32,2013
"Hard",38,2013
"Hard",6,2013
"Hard",25,2013
"Hard",95,2013
"Hard",31,2013
"Hard",12,2013
"Hard",55,2013
"Hard",30,2013
"Hard",13,2013
"Hard",10,2013
"Hard",2,2013
"Hard",28,2013
"Hard",37,2013
"Hard",8,2013
"Hard",22,2013
"Hard",15,2013
"Hard",3,2013
"Hard",87,2013
"Hard",4,2013
"Hard",7,2013
"Hard",11,2013
"Hard",6,2013
"Hard",95,2013
"Hard",12,2013
"Hard",9,2013
"Hard",10,2013
"Hard",28,2013
"Hard",2,2013
"Hard",37,2013
"Hard",8,2013
"Hard",7,2013
"Hard",3,2013
"Hard",15,2013
"Hard",2,2013
"Hard",9,2013
"Hard",6,2013
"Hard",10,2013
"Hard",15,2013
"Hard",3,2013
"Hard",10,2013
"Hard",3,2013
"Hard",3,2013
"Hard",242,2013
"Hard",50,2013
"Hard",38,2013
"Hard",53,2013
"Hard",48,2013
"Hard",103,2013
"Hard",34,2013
"Hard",78,2013
"Hard",162,2013
"Hard",68,2013
"Hard",59,2013
"Hard",69,2013
"Hard",73,2013
"Hard",72,2013
"Hard",64,2013
"Hard",45,2013
"Hard",57,2013
"Hard",33,2013
"Hard",92,2013
"Hard",49,2013
"Hard",376,2013
"Hard",43,2013
"Hard",63,2013
"Hard",123,2013
"Hard",70,2013
"Hard",47,2013
"Hard",44,2013
"Hard",95,2013
"Hard",76,2013
"Hard",55,2013
"Hard",131,2013
"Hard",5,2013
"Hard",4,2013
"Hard",242,2013
"Hard",8,2013
"Hard",28,2013
"Hard",16,2013
"Hard",50,2013
"Hard",73,2013
"Hard",1,2013
"Hard",14,2013
"Hard",9,2013
"Hard",49,2013
"Hard",59,2013
"Hard",29,2013
"Hard",18,2013
"Hard",32,2013
"Hard",15,2013
"Hard",21,2013
"Hard",81,2013
"Hard",45,2013
"Hard",22,2013
"Hard",6,2013
"Hard",57,2013
"Hard",27,2013
"Hard",36,2013
"Hard",12,2013
"Hard",13,2013
"Hard",2,2013
"Hard",17,2013
"Hard",24,2013
"Hard",7,2013
"Hard",5,2013
"Hard",242,2013
"Hard",4,2013
"Hard",73,2013
"Hard",28,2013
"Hard",14,2013
"Hard",1,2013
"Hard",36,2013
"Hard",24,2013
"Hard",27,2013
"Hard",22,2013
"Hard",2,2013
"Hard",15,2013
"Hard",17,2013
"Hard",7,2013
"Hard",5,2013
"Hard",28,2013
"Hard",1,2013
"Hard",4,2013
"Hard",15,2013
"Hard",7,2013
"Hard",24,2013
"Hard",2,2013
"Hard",1,2013
"Hard",4,2013
"Hard",2,2013
"Hard",24,2013
"Hard",2,2013
"Hard",1,2013
"Hard",1,2013
"Clay",25,2013
"Clay",60,2013
"Clay",81,2013
"Clay",85,2013
"Clay",104,2013
"Clay",113,2013
"Clay",99,2013
"Clay",27,2013
"Clay",63,2013
"Clay",114,2013
"Clay",68,2013
"Clay",148,2013
"Clay",138,2013
"Clay",59,2013
"Clay",139,2013
"Clay",41,2013
"Clay",65,2013
"Clay",136,2013
"Clay",18,2013
"Clay",100,2013
"Clay",77,2013
"Clay",30,2013
"Clay",42,2013
"Clay",63,2013
"Clay",1,2013
"Clay",27,2013
"Clay",148,2013
"Clay",113,2013
"Clay",30,2013
"Clay",77,2013
"Clay",114,2013
"Clay",99,2013
"Clay",10,2013
"Clay",9,2013
"Clay",139,2013
"Clay",19,2013
"Clay",18,2013
"Clay",24,2013
"Clay",18,2013
"Clay",63,2013
"Clay",24,2013
"Clay",77,2013
"Clay",19,2013
"Clay",1,2013
"Clay",24,2013
"Clay",18,2013
"Clay",1,2013
"Clay",63,2013
"Clay",1,2013
"Clay",18,2013
"Clay",1,2013
"Hard",32,2013
"Hard",110,2013
"Hard",123,2013
"Hard",35,2013
"Hard",46,2013
"Hard",88,2013
"Hard",356,2013
"Hard",163,2013
"Hard",209,2013
"Hard",26,2013
"Hard",96,2013
"Hard",12,2013
"Hard",17,2013
"Hard",6,2013
"Hard",26,2013
"Hard",46,2013
"Hard",32,2013
"Hard",51,2013
"Hard",123,2013
"Hard",71,2013
"Hard",12,2013
"Hard",6,2013
"Hard",51,2013
"Hard",6,2013
"Hard",26,2013
"Hard",12,2013
"Hard",26,2013
"Hard",6,2013
"Hard",26,2013
"Clay",91,2013
"Clay",21,2013
"Clay",81,2013
"Clay",74,2013
"Clay",59,2013
"Clay",44,2013
"Clay",186,2013
"Clay",98,2013
"Clay",51,2013
"Clay",118,2013
"Clay",174,2013
"Clay",37,2013
"Clay",117,2013
"Clay",8,2013
"Clay",91,2013
"Clay",174,2013
"Clay",74,2013
"Clay",81,2013
"Clay",13,2013
"Clay",117,2013
"Clay",118,2013
"Clay",8,2013
"Clay",13,2013
"Clay",74,2013
"Clay",8,2013
"Clay",117,2013
"Clay",13,2013
"Clay",8,2013
"Clay",13,2013
"Clay",83,2013
"Clay",70,2013
"Clay",41,2013
"Clay",53,2013
"Clay",64,2013
"Clay",33,2013
"Clay",51,2013
"Clay",59,2013
"Clay",91,2013
"Clay",58,2013
"Clay",40,2013
"Clay",78,2013
"Clay",96,2013
"Clay",48,2013
"Clay",113,2013
"Clay",70,2013
"Clay",33,2013
"Clay",91,2013
"Clay",59,2013
"Clay",51,2013
"Clay",64,2013
"Clay",41,2013
"Clay",48,2013
"Clay",59,2013
"Clay",91,2013
"Clay",70,2013
"Clay",48,2013
"Clay",48,2013
"Clay",59,2013
"Clay",48,2013
"Clay",103,2013
"Clay",11,2013
"Clay",17,2013
"Clay",47,2013
"Clay",19,2013
"Clay",23,2013
"Clay",25,2013
"Clay",37,2013
"Clay",8,2013
"Clay",104,2013
"Clay",18,2013
"Clay",5,2013
"Clay",37,2013
"Clay",6,2013
"Clay",8,2013
"Clay",17,2013
"Clay",2,2013
"Clay",47,2013
"Clay",104,2013
"Clay",6,2013
"Clay",2,2013
"Clay",104,2013
"Clay",5,2013
"Clay",2,2013
"Clay",5,2013
"Clay",2,2013
"Clay",28,2013
"Clay",45,2013
"Clay",36,2013
"Clay",43,2013
"Clay",23,2013
"Clay",26,2013
"Clay",34,2013
"Clay",117,2013
"Clay",49,2013
"Clay",19,2013
"Clay",53,2013
"Clay",40,2013
"Clay",112,2013
"Clay",37,2013
"Clay",102,2013
"Clay",32,2013
"Clay",40,2013
"Clay",23,2013
"Clay",53,2013
"Clay",45,2013
"Clay",28,2013
"Clay",19,2013
"Clay",102,2013
"Clay",43,2013
"Clay",53,2013
"Clay",19,2013
"Clay",23,2013
"Clay",40,2013
"Clay",19,2013
"Clay",23,2013
"Clay",19,2013
"Clay",28,2013
"Clay",32,2013
"Clay",39,2013
"Clay",71,2013
"Clay",22,2013
"Clay",41,2013
"Clay",7,2013
"Clay",47,2013
"Clay",36,2013
"Clay",63,2013
"Clay",15,2013
"Clay",6,2013
"Clay",51,2013
"Clay",4,2013
"Clay",1,2013
"Clay",86,2013
"Clay",8,2013
"Clay",16,2013
"Clay",60,2013
"Clay",62,2013
"Clay",11,2013
"Clay",24,2013
"Clay",40,2013
"Clay",27,2013
"Clay",23,2013
"Clay",45,2013
"Clay",55,2013
"Clay",2,2013
"Clay",3,2013
"Clay",6,2013
"Clay",7,2013
"Clay",41,2013
"Clay",14,2013
"Clay",36,2013
"Clay",1,2013
"Clay",39,2013
"Clay",63,2013
"Clay",40,2013
"Clay",16,2013
"Clay",2,2013
"Clay",51,2013
"Clay",24,2013
"Clay",12,2013
"Clay",71,2013
"Clay",6,2013
"Clay",16,2013
"Clay",2,2013
"Clay",1,2013
"Clay",51,2013
"Clay",24,2013
"Clay",7,2013
"Clay",1,2013
"Clay",2,2013
"Clay",7,2013
"Clay",16,2013
"Clay",1,2013
"Clay",2,2013
"Clay",1,2013
"Clay",45,2013
"Clay",34,2013
"Clay",38,2013
"Clay",141,2013
"Clay",83,2013
"Clay",39,2013
"Clay",10,2013
"Clay",18,2013
"Clay",64,2013
"Clay",59,2013
"Clay",25,2013
"Clay",48,2013
"Clay",12,2013
"Clay",31,2013
"Clay",15,2013
"Clay",16,2013
"Clay",54,2013
"Clay",50,2013
"Clay",35,2013
"Clay",42,2013
"Clay",17,2013
"Clay",22,2013
"Clay",44,2013
"Clay",8,2013
"Clay",64,2013
"Clay",1,2013
"Clay",15,2013
"Clay",16,2013
"Clay",5,2013
"Clay",12,2013
"Clay",6,2013
"Clay",18,2013
"Clay",10,2013
"Clay",49,2013
"Clay",17,2013
"Clay",2,2013
"Clay",22,2013
"Clay",45,2013
"Clay",3,2013
"Clay",18,2013
"Clay",22,2013
"Clay",64,2013
"Clay",1,2013
"Clay",10,2013
"Clay",2,2013
"Clay",1,2013
"Clay",64,2013
"Clay",3,2013
"Clay",1,2013
"Clay",3,2013
"Clay",1,2013
"Clay",64,2013
"Clay",75,2013
"Clay",29,2013
"Clay",234,2013
"Clay",40,2013
"Clay",17,2013
"Clay",105,2013
"Clay",125,2013
"Clay",34,2013
"Clay",24,2013
"Clay",51,2013
"Clay",68,2013
"Clay",45,2013
"Clay",21,2013
"Clay",40,2013
"Clay",34,2013
"Clay",17,2013
"Clay",51,2013
"Clay",29,2013
"Clay",68,2013
"Clay",15,2013
"Clay",34,2013
"Clay",45,2013
"Clay",40,2013
"Clay",68,2013
"Clay",34,2013
"Clay",40,2013
"Clay",40,2013
"Clay",112,2013
"Clay",65,2013
"Clay",178,2013
"Clay",88,2013
"Clay",93,2013
"Clay",67,2013
"Clay",241,2013
"Clay",188,2013
"Clay",83,2013
"Clay",49,2013
"Clay",92,2013
"Clay",31,2013
"Clay",158,2013
"Clay",61,2013
"Clay",71,2013
"Clay",42,2013
"Clay",112,2013
"Clay",93,2013
"Clay",61,2013
"Clay",83,2013
"Clay",158,2013
"Clay",92,2013
"Clay",65,2013
"Clay",31,2013
"Clay",93,2013
"Clay",31,2013
"Clay",112,2013
"Clay",158,2013
"Clay",31,2013
"Clay",112,2013
"Clay",31,2013
"Clay",198,2013
"Clay",14,2013
"Clay",19,2013
"Clay",5,2013
"Clay",98,2013
"Clay",80,2013
"Clay",1,2013
"Clay",114,2013
"Clay",86,2013
"Clay",170,2013
"Clay",178,2013
"Clay",127,2013
"Clay",34,2013
"Clay",123,2013
"Clay",30,2013
"Clay",40,2013
"Clay",15,2013
"Clay",6,2013
"Clay",66,2013
"Clay",4,2013
"Clay",20,2013
"Clay",67,2013
"Clay",128,2013
"Clay",71,2013
"Clay",90,2013
"Clay",25,2013
"Clay",94,2013
"Clay",78,2013
"Clay",47,2013
"Clay",10,2013
"Clay",69,2013
"Clay",58,2013
"Clay",8,2013
"Clay",52,2013
"Clay",43,2013
"Clay",39,2013
"Clay",72,2013
"Clay",17,2013
"Clay",77,2013
"Clay",118,2013
"Clay",50,2013
"Clay",2,2013
"Clay",21,2013
"Clay",13,2013
"Clay",9,2013
"Clay",162,2013
"Clay",18,2013
"Clay",31,2013
"Clay",27,2013
"Clay",46,2013
"Clay",85,2013
"Clay",16,2013
"Clay",92,2013
"Clay",183,2013
"Clay",12,2013
"Clay",54,2013
"Clay",7,2013
"Clay",23,2013
"Clay",150,2013
"Clay",3,2013
"Clay",56,2013
"Clay",62,2013
"Clay",26,2013
"Clay",4,2013
"Clay",127,2013
"Clay",8,2013
"Clay",25,2013
"Clay",39,2013
"Clay",20,2013
"Clay",47,2013
"Clay",15,2013
"Clay",198,2013
"Clay",30,2013
"Clay",34,2013
"Clay",1,2013
"Clay",5,2013
"Clay",86,2013
"Clay",14,2013
"Clay",9,2013
"Clay",118,2013
"Clay",43,2013
"Clay",92,2013
"Clay",18,2013
"Clay",67,2013
"Clay",17,2013
"Clay",54,2013
"Clay",3,2013
"Clay",7,2013
"Clay",27,2013
"Clay",13,2013
"Clay",12,2013
"Clay",2,2013
"Clay",50,2013
"Clay",56,2013
"Clay",1,2013
"Clay",5,2013
"Clay",8,2013
"Clay",20,2013
"Clay",14,2013
"Clay",15,2013
"Clay",39,2013
"Clay",4,2013
"Clay",3,2013
"Clay",17,2013
"Clay",67,2013
"Clay",2,2013
"Clay",50,2013
"Clay",12,2013
"Clay",54,2013
"Clay",18,2013
"Clay",39,2013
"Clay",1,2013
"Clay",5,2013
"Clay",4,2013
"Clay",3,2013
"Clay",12,2013
"Clay",2,2013
"Clay",18,2013
"Clay",5,2013
"Clay",1,2013
"Clay",2,2013
"Clay",3,2013
"Clay",2,2013
"Clay",1,2013
"Clay",1,2013
"Grass",98,2013
"Grass",42,2013
"Grass",155,2013
"Grass",66,2013
"Grass",167,2013
"Grass",53,2013
"Grass",101,2013
"Grass",205,2013
"Grass",105,2013
"Grass",40,2013
"Grass",102,2013
"Grass",172,2013
"Grass",89,2013
"Grass",47,2013
"Grass",71,2013
"Grass",165,2013
"Grass",93,2013
"Grass",39,2013
"Grass",43,2013
"Grass",119,2013
"Grass",60,2013
"Grass",140,2013
"Grass",54,2013
"Grass",45,2013
"Grass",31,2013
"Grass",167,2013
"Grass",53,2013
"Grass",89,2013
"Grass",24,2013
"Grass",40,2013
"Grass",119,2013
"Grass",172,2013
"Grass",39,2013
"Grass",60,2013
"Grass",47,2013
"Grass",101,2013
"Grass",71,2013
"Grass",26,2013
"Grass",45,2013
"Grass",20,2013
"Grass",53,2013
"Grass",60,2013
"Grass",89,2013
"Grass",45,2013
"Grass",167,2013
"Grass",24,2013
"Grass",47,2013
"Grass",26,2013
"Grass",89,2013
"Grass",47,2013
"Grass",60,2013
"Grass",167,2013
"Grass",89,2013
"Grass",60,2013
"Grass",60,2013
"Clay",50,2013
"Clay",30,2013
"Clay",64,2013
"Clay",56,2013
"Clay",23,2013
"Clay",77,2013
"Clay",36,2013
"Clay",111,2013
"Clay",138,2013
"Clay",103,2013
"Clay",61,2013
"Clay",94,2013
"Clay",96,2013
"Clay",58,2013
"Clay",100,2013
"Clay",16,2013
"Clay",30,2013
"Clay",50,2013
"Clay",94,2013
"Clay",103,2013
"Clay",58,2013
"Clay",16,2013
"Clay",100,2013
"Clay",56,2013
"Clay",58,2013
"Clay",30,2013
"Clay",103,2013
"Clay",16,2013
"Clay",103,2013
"Clay",58,2013
"Clay",58,2013
"Grass",36,2013
"Grass",15,2013
"Grass",51,2013
"Grass",57,2013
"Grass",10,2013
"Grass",28,2013
"Grass",7,2013
"Grass",44,2013
"Grass",185,2013
"Grass",8,2013
"Grass",6,2013
"Grass",14,2013
"Grass",25,2013
"Grass",37,2013
"Grass",41,2013
"Grass",28,2013
"Grass",41,2013
"Grass",10,2013
"Grass",51,2013
"Grass",9,2013
"Grass",36,2013
"Grass",25,2013
"Grass",41,2013
"Grass",36,2013
"Grass",9,2013
"Grass",51,2013
"Grass",41,2013
"Grass",36,2013
"Grass",36,2013
"Grass",80,2013
"Grass",38,2013
"Grass",829,2013
"Grass",88,2013
"Grass",60,2013
"Grass",52,2013
"Grass",19,2013
"Grass",18,2013
"Grass",77,2013
"Grass",45,2013
"Grass",65,2013
"Grass",70,2013
"Grass",43,2013
"Grass",11,2013
"Grass",20,2013
"Grass",19,2013
"Grass",65,2013
"Grass",78,2013
"Grass",70,2013
"Grass",20,2013
"Grass",18,2013
"Grass",45,2013
"Grass",19,2013
"Grass",70,2013
"Grass",45,2013
"Grass",20,2013
"Grass",45,2013
"Grass",20,2013
"Grass",45,2013
"Grass",69,2013
"Grass",166,2013
"Grass",31,2013
"Grass",65,2013
"Grass",104,2013
"Grass",12,2013
"Grass",30,2013
"Grass",74,2013
"Grass",152,2013
"Grass",66,2013
"Grass",97,2013
"Grass",2,2013
"Grass",96,2013
"Grass",23,2013
"Grass",93,2013
"Grass",41,2013
"Grass",18,2013
"Grass",14,2013
"Grass",3,2013
"Grass",131,2013
"Grass",55,2013
"Grass",9,2013
"Grass",70,2013
"Grass",8,2013
"Grass",196,2013
"Grass",27,2013
"Grass",39,2013
"Grass",17,2013
"Grass",76,2013
"Grass",59,2013
"Grass",20,2013
"Grass",15,2013
"Grass",84,2013
"Grass",100,2013
"Grass",6,2013
"Grass",33,2013
"Grass",86,2013
"Grass",13,2013
"Grass",52,2013
"Grass",32,2013
"Grass",1,2013
"Grass",26,2013
"Grass",117,2013
"Grass",71,2013
"Grass",87,2013
"Grass",62,2013
"Grass",19,2013
"Grass",44,2013
"Grass",38,2013
"Grass",11,2013
"Grass",7,2013
"Grass",75,2013
"Grass",46,2013
"Grass",98,2013
"Grass",54,2013
"Grass",72,2013
"Grass",141,2013
"Grass",77,2013
"Grass",118,2013
"Grass",22,2013
"Grass",4,2013
"Grass",24,2013
"Grass",43,2013
"Grass",65,2013
"Grass",18,2013
"Grass",31,2013
"Grass",66,2013
"Grass",104,2013
"Grass",152,2013
"Grass",196,2013
"Grass",27,2013
"Grass",17,2013
"Grass",131,2013
"Grass",20,2013
"Grass",15,2013
"Grass",97,2013
"Grass",93,2013
"Grass",24,2013
"Grass",84,2013
"Grass",6,2013
"Grass",52,2013
"Grass",141,2013
"Grass",13,2013
"Grass",19,2013
"Grass",43,2013
"Grass",1,2013
"Grass",11,2013
"Grass",72,2013
"Grass",71,2013
"Grass",4,2013
"Grass",38,2013
"Grass",126,2013
"Grass",46,2013
"Grass",166,2013
"Grass",20,2013
"Grass",18,2013
"Grass",15,2013
